LexFound,IsHS,HS Comment ( Is True),HS Comment( False),No-Hs Comment( True),No HS Comment(False),,,,,
မြို့သား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,1,1,0,0,1,,,,,
ငလူး,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အောက်တန်းကြ,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးတရုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ခွေးတရုတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
သူခိုး,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
စောက်တရုတ်,1,1,0,0,1,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ခွေးတရုတ်,1,1,0,0,1,,,,,
အာနာရူးတွေ,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,1,1,0,0,1,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
ရွာသား,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
ကုလားတွေ,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
တောသား,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ခွေးဝဲစား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,1,1,0,0,1,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အမျိုးယုတ်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ငလူး,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
အစွန်းရောက်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
စောက်တရုတ်,0,0,1,1,0,,,,,
ကြံ့ဖွတ်,0,0,1,1,0,,,,,
အောက်တန်းကျ,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
မြို့သား,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
ဝူဟန်,0,0,1,1,0,,,,,
